0.75,0.8,100,-2,1
2.52177e-06,1.89132e-06
1.89132e-06,1.89132e-06
1.89132e-06,1.41849e-06
1.41849e-06,1.41849e-06
1.41849e-06,1.06387e-06
1.06387e-06,1.06387e-06
1.06387e-06,7.97898e-07
7.97898e-07,7.97898e-07
7.97898e-07,5.98423e-07
5.98423e-07,5.98423e-07
5.98423e-07,4.48817e-07
4.48817e-07,4.48817e-07
4.48817e-07,3.36613e-07
3.36613e-07,3.36613e-07
3.36613e-07,2.52459e-07
2.52459e-07,2.52459e-07
2.52459e-07,1.89345e-07
1.89345e-07,1.89345e-07
1.89345e-07,1.42008e-07
1.42008e-07,1.42008e-07
1.42008e-07,1.06506e-07
1.06506e-07,1.06506e-07
1.06506e-07,7.98797e-08
7.98797e-08,7.98797e-08
7.98797e-08,5.99098e-08
5.99098e-08,5.99098e-08
5.99098e-08,4.49323e-08
4.49323e-08,4.49323e-08
4.49323e-08,3.36992e-08
3.36992e-08,3.36992e-08
3.36992e-08,2.52744e-08
2.52744e-08,2.52744e-08
2.52744e-08,1.89558e-08
1.89558e-08,1.89558e-08
1.89558e-08,1.42169e-08
1.42169e-08,1.42169e-08
1.42169e-08,1.06627e-08
1.06627e-08,1.06627e-08
1.06627e-08,7.99699e-09
7.99699e-09,7.99699e-09
7.99699e-09,5.99774e-09
5.99774e-09,5.99774e-09
5.99774e-09,4.49831e-09
4.49831e-09,4.49831e-09
4.49831e-09,3.37373e-09
3.37373e-09,3.37373e-09
3.37373e-09,2.5303e-09
2.5303e-09,2.5303e-09
2.5303e-09,1.89772e-09
1.89772e-09,1.89772e-09
1.89772e-09,1.42329e-09
1.42329e-09,1.42329e-09
1.42329e-09,1.06747e-09
1.06747e-09,1.06747e-09
1.06747e-09,8.00602e-10
8.00602e-10,8.00602e-10
8.00602e-10,6.00451e-10
6.00451e-10,6.00451e-10
6.00451e-10,4.50338e-10
4.50338e-10,4.50338e-10
4.50338e-10,3.37754e-10
3.37754e-10,3.37754e-10
3.37754e-10,2.53315e-10
2.53315e-10,2.53315e-10
2.53315e-10,1.89987e-10
1.89987e-10,1.89987e-10
1.89987e-10,1.4249e-10
1.4249e-10,1.4249e-10
1.4249e-10,1.06867e-10
1.06867e-10,1.06867e-10
1.06867e-10,8.01506e-11
8.01506e-11,8.01506e-11
8.01506e-11,6.01129e-11
6.01129e-11,6.01129e-11
6.01129e-11,4.50847e-11
4.50847e-11,4.50847e-11
4.50847e-11,3.38135e-11
3.38135e-11,3.38135e-11
3.38135e-11,2.53601e-11
2.53601e-11,2.53601e-11
2.53601e-11,1.90201e-11
1.90201e-11,1.90201e-11
1.90201e-11,1.42651e-11
1.42651e-11,1.42651e-11
1.42651e-11,1.06988e-11
1.06988e-11,1.06988e-11
1.06988e-11,8.02411e-12
8.02411e-12,8.02411e-12
8.02411e-12,6.01808e-12
6.01808e-12,6.01808e-12
6.01808e-12,4.51356e-12
4.51356e-12,4.51356e-12
4.51356e-12,3.38517e-12
3.38517e-12,3.38517e-12
3.38517e-12,2.53888e-12
2.53888e-12,2.53888e-12
2.53888e-12,1.90416e-12
1.90416e-12,1.90416e-12
1.90416e-12,1.42812e-12
1.42812e-12,1.42812e-12
1.42812e-12,1.07109e-12
1.07109e-12,1.07109e-12
1.07109e-12,8.03317e-13
8.03317e-13,8.03317e-13
8.03317e-13,6.02488e-13
6.02488e-13,6.02488e-13
6.02488e-13,4.51866e-13
4.51866e-13,4.51866e-13
4.51866e-13,3.38899e-13
3.38899e-13,3.38899e-13
3.38899e-13,2.54174e-13
2.54174e-13,2.54174e-13
2.54174e-13,1.90631e-13
1.90631e-13,1.90631e-13
1.90631e-13,1.42973e-13
1.42973e-13,1.42973e-13
1.42973e-13,1.0723e-13
1.0723e-13,1.0723e-13
1.0723e-13,8.04224e-14
8.04224e-14,8.04224e-14
8.04224e-14,6.03168e-14
6.03168e-14,6.03168e-14
6.03168e-14,4.52376e-14
4.52376e-14,4.52376e-14
4.52376e-14,3.39282e-14
3.39282e-14,3.39282e-14
